상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,엑스좌표_값,와이좌표_값,자치구_코드,자치구_코드_명,행정동_코드,행정동_코드_명,영역_면적,경도,위도
A,골목상권,3110678,염창무학아파트,189066,450086,11500,강서구,11500510,염창동,27977,126.87704939143384,37.55297725861546
A,골목상권,3110679,염창역 2번,189142,449876,11500,강서구,11500510,염창동,69101,126.87791259609249,37.551086085958296
A,골목상권,3110680,온수역 5번(온수산업단지),183950,443756,11530,구로구,11530790,수궁동,136117,126.81929128810614,37.49586934515075
A,골목상권,3110689,오류동역 3번,186094,444250,11530,구로구,11530770,오류1동,115792,126.84352669195124,37.50035517043646
A,골목상권,3110690,오류2동버들시장,186120,443658,11530,구로구,11530780,오류2동,163596,126.84383193794922,37.495021669005695
A,골목상권,3110691,개봉중학교,186250,444792,11530,구로구,11530740,개봉1동,78095,126.84528070264928,37.505240909059424
A,골목상권,3110719,영서중학교,190505,443253,11530,구로구,11530540,구로3동,12156,126.89342318411138,37.49142840110553
A,골목상권,3110720,대림역 2번,190545,443726,11530,구로구,11530550,구로4동,111299,126.8938693704815,37.49569053519335
A,골목상권,3110721,가리봉파출소,190534,442240,11530,구로구,11530595,가리봉동,71977,126.8937642122414,37.4823015792191
A,골목상권,3110768,도림2동유수지내체육시설,190898,445288,11560,영등포구,11560585,도림동,51407,126.89784170878208,37.509767675425074
A,골목상권,3110817,대방역 4번,193183,446027,11560,영등포구,11560630,신길1동,51645,126.923678900362,37.516445889723
A,골목상권,3110818,신대방역 3번,192054,443037,11590,동작구,11590670,신대방1동,49264,126.91094094715136,37.48949696928792
A,골목상권,3110819,신대방역 4번,192134,443262,11590,동작구,11590670,신대방1동,181264,126.91184310568622,37.49152490722879
A,골목상권,3110820,성남고등학교,193252,444990,11590,동작구,11590660,대방동,100016,126.9244689871584,37.50710307174139
A,골목상권,3110730,서울축산농협 독산역지점(독산파출소),190703,440614,11545,금천구,11545610,독산1동,115670,126.89569561339994,37.467653029313496
A,골목상권,3110731,금천구청역 1번 출입구,190837,439525,11545,금천구,11545670,시흥1동,161006,126.89722397437129,37.45784245369655
A,골목상권,3110732,가산초등학교(세일중학교),190933,441835,11545,금천구,11545610,독산1동,134081,126.8982803993789,37.47865655581077
A,골목상권,3110743,시흥초등학교(시흥1동우체국),191533,439560,11545,금천구,11545670,시흥1동,121078,126.90509011114844,37.45816448490245
A,골목상권,3110744,독산동성당,191524,441254,11545,금천구,11545640,독산4동,207152,126.90496876436688,37.47342738778941
A,골목상권,3110769,대림차이나타운(대림역 12번),190902,443500,11560,영등포구,11560710,대림2동,35768,126.89790921110011,37.49365788886664
A,골목상권,3110770,영등포구청역 6번,190958,447050,11560,영등포구,11560550,당산1동,47293,126.89849850769671,37.52564379308279
A,골목상권,3110771,대림역 11번,191056,443667,11560,영등포구,11560710,대림2동,24375,126.89964858353916,37.4951640700691
A,골목상권,3110772,신우어린이공원,191051,444852,11560,영등포구,11560720,대림3동,40126,126.89957753019551,37.5058408384609
A,골목상권,3110773,당산역 13번,191087,448516,11560,영등포구,11560620,양평2동,9756,126.89993993809604,37.538853604885546
A,골목상권,3110639,신방화역 8번,183627,451855,11500,강서구,11500630,방화1동,97165,126.81545757044827,37.56883475265702
A,골목상권,3110640,방화역 1번,183716,453166,11500,강서구,11500641,방화3동,79681,126.81643575061956,37.5806482166391
A,골목상권,3110641,공항고등학교,183939,452510,11500,강서구,11500630,방화1동,67482,126.81897476164232,37.57474170457628
A,골목상권,3110786,당산역 8번,191584,448284,11560,영등포구,11560560,당산2동,54674,126.90556603143888,37.53676800712734
A,골목상권,3110787,신길3동주민센터,191661,445257,11560,영등포구,11560650,신길3동,95882,126.90647184235624,37.509495625246366
A,골목상권,3110788,영등포시장역 3번,191702,446987,11560,영등포구,11560535,영등포동,10464,126.90691589060728,37.52508320830922
A,골목상권,3110789,대림성모병원,191713,443474,11560,영등포구,11560700,대림1동,86491,126.90708021088632,37.49343131539501
A,골목상권,3110810,영신초등학교,192632,445721,11560,영등포구,11560630,신길1동,117632,126.91744944472278,37.5136845722187
A,골목상권,3110811,보라매역 4번,192689,444412,11560,영등포구,11560680,신길6동,44661,126.91810729004204,37.50189098399097
A,골목상권,3110812,신길6동주민센터,192681,444264,11560,영등포구,11560680,신길6동,59185,126.9180183017212,37.50055744364288
A,골목상권,3110604,신월4동주민센터,185801,447110,11470,양천구,11470590,신월4동,150486,126.84015772702968,37.526119095568525
A,골목상권,3110605,목동센트럴아이파크앞,185913,446276,11470,양천구,11470610,신월6동,38129,126.84144081075812,37.518606548489416
A,골목상권,3110606,신한은행 신월동지점,185964,446724,11470,양천구,11470590,신월4동,158709,126.84200911221386,37.52264377326557
A,골목상권,3110607,금빛새마을금고본점,186338,446751,11470,양천구,11470570,신월2동,36823,126.8462393874129,37.52289267871773
A,골목상권,3110697,개봉3동주민센터,187085,442783,11530,구로구,11530760,개봉3동,81457,126.85475965962696,37.48715200436804
A,골목상권,3110698,개웅초등학교(개웅중학교),187021,443233,11530,구로구,11530760,개봉3동,131201,126.85402804751384,37.491205591609926
A,골목상권,3110748,백산초등학교,191556,438797,11545,금천구,11545710,시흥5동,70150,126.90535887069676,37.45129003297127
A,골목상권,3110620,목동보건지소,188258,448850,11470,양천구,11470540,목4동,177925,126.86792525886574,37.54183104221844
A,골목상권,3110621,목동역 5번,188298,447305,11470,양천구,11470510,목1동,34475,126.86840260823598,37.52791124352069
A,골목상권,3110622,달마을공원,188467,449542,11470,양천구,11470520,목2동,90372,126.87027919750228,37.548068540723385
A,골목상권,3110635,공항시장역 3번,183536,451639,11500,강서구,11500620,공항동,95722,126.8144323897327,37.56688700061548
A,골목상권,3110636,방화역 2번,183479,452754,11500,강서구,11500630,방화1동,44808,126.81376199540593,37.57693193481596
A,골목상권,3110637,송정역 2번,183536,451403,11500,강서구,11500620,공항동,86547,126.81443770704902,37.56476067890259
A,골목상권,3110638,신방화역 2번,183578,452151,11500,강서구,11500630,방화1동,180870,126.81489627559576,37.57150078735954
A,골목상권,3111026,문정역 2번,211145,442739,11710,송파구,11710641,문정1동,123212,127.12680379008292,37.48678027929339
A,골목상권,3111027,문정초등학교,211186,443249,11710,송파구,11710641,문정1동,124929,127.12727507360164,37.49137487812944
A,골목상권,3111025,경찰병원역 3번,211131,443863,11710,송파구,11710632,가락2동,59147,127.12666238853664,37.49690766334985
A,골목상권,3110830,상도초등학교,194593,444510,11590,동작구,11590560,상도4동,126620,126.93963917772524,37.50278720220147
A,골목상권,3110831,상도4동주민센터,194748,444356,11590,동작구,11590560,상도4동,56494,126.94139322931116,37.50140057053188
A,골목상권,3110880,신림역 1번,194115,442727,11620,관악구,11620645,서원동,38288,126.93424774962745,37.48671943619896
A,골목상권,3110881,구립대학경로당(관악산샘말공원),194358,440921,11620,관악구,11620735,대학동,234224,126.93700930445812,37.47044888206891
A,골목상권,3110882,신성초등학교,194361,441512,11620,관악구,11620665,서림동,147004,126.93703864398294,37.47577382420102
A,골목상권,3110942,염곡동 구룡사(포이동성당),204060,441129,11650,서초구,11650652,양재2동,252432,127.04668588883844,37.47233194123051
A,골목상권,3110943,법제교육센터(버들어린이공원),204103,441561,11650,서초구,11650652,양재2동,57521,127.04717435843638,37.47622408495924
A,골목상권,3110968,강남구청역 2번,203552,446131,11680,강남구,11680531,논현2동,43750,127.04096679971698,37.5174019841464
A,골목상권,3110969,베르사이유1아파트,203564,444383,11680,강남구,11680650,역삼2동,55302,127.0410942218967,37.50165250957572
A,골목상권,3110970,학동초등학교,203644,445789,11680,강남구,11680531,논현2동,50014,127.04200579238992,37.51432022531821
A,골목상권,3110971,선정릉역 4번,203791,445313,11680,강남구,11680640,역삼1동,133222,127.04366610182096,37.51003089961324
A,골목상권,3110972,강남세브란스병원미래의학연구센터,203759,443901,11680,강남구,11680650,역삼2동,46603,127.04329708008184,37.49730893689298
A,골목상권,3110973,강남구청역 4번,203850,446594,11680,강남구,11680565,청담동,66136,127.04434000839414,37.52157241955442
A,골목상권,3111037,Sh수협은행 오금동금융센터(아랫말어린이공원),212170,445014,11710,송파구,11710570,오금동,27617,127.1384307229656,37.50726509612733
A,골목상권,3111017,송파나루역 3번,210209,445524,11710,송파구,11710562,방이2동,32806,127.11625896169502,37.511883796152766
A,골목상권,3111042,거여역 1번(거여공원),212696,444196,11710,송파구,11710531,거여1동,146365,127.14436570555532,37.49988790878829
A,골목상권,3110848,양지어린이공원,197855,442468,11590,동작구,11590620,사당1동,116036,126.97653620417924,37.48440235179086
A,골목상권,3111077,길동주민센터(강동도서관),212662,448642,11740,강동구,11740685,길동,247203,127.14405738166673,37.53994651927352
A,골목상권,3111028,문현중학교(장지역 1번),211262,442494,11710,송파구,11710646,장지동,53688,127.12812296662716,37.48457142208902
A,골목상권,3111051,천호역 6번,210995,448365,11740,강동구,11740650,성내2동,159647,127.12519136853328,37.53747203442342
A,골목상권,3111052,암사역 3번(천호동자전거거리),211055,449828,11740,강동구,11740610,천호2동,129295,127.12589213339344,37.55065280366657
A,골목상권,3111053,성내천어린이공원(하니사랑길),211079,447418,11740,강동구,11740640,성내1동,139845,127.12612759065172,37.52893864532828
A,골목상권,3110823,신대방삼거리역 3번,193495,443992,11590,동작구,11590680,신대방2동,88509,126.92722620986882,37.49811287638815
A,골목상권,3110824,대방역 3번,193544,445834,11590,동작구,11590660,대방동,46862,126.92776400585204,37.51470958842821
A,골목상권,3110825,신대방삼거리역 1번,193977,444086,11590,동작구,11590550,상도3동,182490,126.93267616656368,37.49896311657963
A,골목상권,3110871,신원동주민센터,193568,442344,11620,관악구,11620655,신원동,49950,126.9280662757422,37.48326492198294
A,골목상권,3110849,이수역 10번,197978,442939,11590,동작구,11590640,사당3동,119168,126.97792557162984,37.488646351146905
A,골목상권,3110898,청림동주민센터(상도중학교),196323,443504,11620,관악구,11620545,청림동,57942,126.95920935698366,37.49373178211263
A,골목상권,3110899,낙성대역 5번(관악중학교),196737,442198,11620,관악구,11620575,행운동,73363,126.96389673769671,37.48196630018611
A,골목상권,3111029,오금역 4번,211264,444277,11710,송파구,11710632,가락2동,43089,127.12817270226644,37.50063618727295
A,골목상권,3111030,방이역 2번,211448,445215,11710,송파구,11710570,오금동,50911,127.13026805874672,37.50908527839112
A,골목상권,3110856,미성초등학교,192319,442269,11620,관악구,11620765,미성동,127503,126.91394545122822,37.48257954965651
A,골목상권,3110857,미성동주민센터,192423,441763,11620,관악구,11620765,미성동,113505,126.91512654768952,37.478021351505184
A,골목상권,3110858,신대방역 1번,192456,443061,11620,관악구,11620685,신사동,23709,126.91548622309786,37.48971660627482
A,골목상권,3110859,난향초등학교,192625,440416,11620,관악구,11620715,난향동,77274,126.9174238643696,37.46588650106812
A,골목상권,3110872,신림초등학교,193607,442092,11620,관악구,11620655,신원동,53857,126.92850943196484,37.4809946733556
A,골목상권,3110873,당곡중학교,193763,443532,11620,관악구,11620525,보라매동,132683,126.9302608460686,37.49397014946716
A,골목상권,3110926,신중초등학교,200709,442463,11650,서초구,11650530,서초3동,98883,127.0088050053895,37.48435971737336
A,골목상권,3110900,낙성대역 1번(관악구민 종합체육센터),196764,441656,11620,관악구,11620625,인헌동,111817,126.96420443171812,37.47708296772685
A,골목상권,3110983,국립국악고등학교,204448,442053,11680,강남구,11680690,개포4동,56042,127.05107760850332,37.48065544214437
A,골목상권,3110984,포이초등학교(개포목련어린이공원),204610,441598,11680,강남구,11680690,개포4동,137098,127.05290636515568,37.476555101984445
A,골목상권,3110832,노량진초등학교,194858,445646,11590,동작구,11590510,노량진1동,100857,126.9426280988053,37.51302406044704
A,골목상권,3110833,상도역 2번,195157,444896,11590,동작구,11590540,상도2동,54544,126.94601504003998,37.5062682217059
A,골목상권,3110834,동작구자원봉사센터,195216,445472,11590,동작구,11590510,노량진1동,33607,126.94667852270824,37.51145827587575
A,골목상권,3110909,남태령역(서울전자고등학교),199023,440767,11650,서초구,11650610,방배2동,73654,126.98974462181418,37.46907835631541
A,골목상권,3110910,내방역 5번,199070,443205,11650,서초구,11650621,방배4동,60073,126.99027262928055,37.49104483206148
A,골목상권,3110912,방배동사이길,199133,443860,11650,서초구,11650590,방배본동,26478,126.99098417442931,37.49694644551986
A,골목상권,3110927,잠원역,200988,445925,11650,서초구,11650540,잠원동,60236,127.01196386718028,37.51555205759095
A,골목상권,3110929,남부터미널역 1번,201821,443233,11650,서초구,11650510,서초1동,186714,127.0213796838854,37.491295977329216
A,골목상권,3110988,청담역 3번,204796,446536,11680,강남구,11680580,삼성1동,79185,127.05504090172386,37.521045477934265
A,골목상권,3110989,대치동아우편취급국,204819,444825,11680,강남구,11680630,대치4동,40587,127.05529001790482,37.50562931259552
A,골목상권,3110990,청담역 12번,204869,446787,11680,강남구,11680565,청담동,10107,127.05586832107026,37.523306598204165
A,골목상권,3111054,암사역 4번(삼성광나루아파트),211333,450498,11740,강동구,11740580,암사2동,15538,127.129048403498,37.55668606988026
A,골목상권,3111055,선사초등학교,211367,450633,11740,강동구,11740580,암사2동,11026,127.12943527427936,37.557901987102845
A,골목상권,3111056,천호태영아파트,211384,448701,11740,강동구,11740620,천호3동,31985,127.12959788644427,37.54049467156601
A,골목상권,3111057,천호공원(해공체육문화센터),211478,449321,11740,강동구,11740610,천호2동,116161,127.1306711277068,37.54607965029123
A,골목상권,3110883,은천초등학교(은천교앞),194431,443088,11620,관악구,11620525,보라매동,111515,126.93781795609424,37.48997402626166
A,골목상권,3110884,봉천역 4번(봉천110안전센터),194626,442864,11620,관악구,11620605,은천동,43849,126.94002454400834,37.487956954591766
A,골목상권,3111003,삼전역 4번,207293,444982,11710,송파구,11710650,잠실본동,272855,127.08327178415487,37.5070278278866
A,골목상권,3111004,삼전역 1번,207529,445253,11710,송파구,11710650,잠실본동,245561,127.08594367466384,37.509467651135225
A,골목상권,3111005,삼전역 3번,207842,444670,11710,송파구,11710610,삼전동,193689,127.0894776310418,37.504212257415126
A,골목상권,3111006,석촌고분역 1번,208309,445053,11710,송파구,11710610,삼전동,182032,127.09476345528978,37.50765902413134
A,골목상권,3111059,강동역 4번(강풀만화거리),211519,448272,11740,강동구,11740650,성내2동,282300,127.13111871581566,37.5366277555524
A,골목상권,3110829,장승배기역 5번,194538,445369,11590,동작구,11590520,노량진2동,92311,126.93901071488378,37.5105264405872
A,골목상권,3110877,신림역 8번,194080,442990,11620,관악구,11620695,신림동,103978,126.93384987232368,37.48908884016263
A,골목상권,3111058,성내중학교,211510,447825,11740,강동구,11740640,성내1동,39694,127.13100992309542,37.53260043674273
A,골목상권,3110850,사당역 10번,198068,442220,11590,동작구,11590620,사당1동,202958,126.97894516467034,37.48216835327204
A,골목상권,3110851,경문고등학교(동작동성당),198202,443594,11590,동작구,11590630,사당2동,115412,126.98045671825896,37.494548379610805
A,골목상권,3110945,본마을노인복지센터(서초구립내곡도서관),204653,439500,11650,서초구,11650660,내곡동,104024,127.05337943492236,37.4576518369682
A,골목상권,3110947,청계산입구역 2번(내곡동주민센터),205203,438567,11650,서초구,11650660,내곡동,84941,127.0595893025581,37.449242564531296
A,골목상권,3111060,암사역 2번(서울강동초등학교),211503,449728,11740,강동구,11740610,천호2동,219221,127.1309603632082,37.54974636628566
A,골목상권,3110860,호림박물관(성보고등학교),192858,442483,11620,관악구,11620765,미성동,69058,126.9200374167253,37.484512049690736
A,골목상권,3110861,관악구신사동주민센터,192729,442721,11620,관악구,11620685,신사동,200822,126.91857650478347,37.48665541493765
A,골목상권,3111019,한성백제역 3번,210404,446016,11710,송파구,11710562,방이2동,182798,127.11847145331085,37.51631452732927
A,골목상권,3111020,방이동고분군(방산고등학교),210664,445286,11710,송파구,11710561,방이1동,28997,127.12140187304512,37.5097343167339
A,골목상권,3110901,인헌고등학교(인헌중학교),197183,441216,11620,관악구,11620625,인헌동,92180,126.96894312074038,37.47311995778457
A,골목상권,3110902,사당역 4번,198001,441642,11620,관악구,11620630,남현동,250733,126.97818926927036,37.47696041561747
A,골목상권,3110903,방배아이파크아파트,198645,443636,11650,서초구,11650590,방배본동,92803,126.98546610246017,37.49492758614363
A,골목상권,3111031,장지동주민센터(한림연예예술고교),211550,442964,11710,송파구,11710646,장지동,83345,127.13138657331952,37.48880258112605
A,골목상권,3111032,방이역 1번,211513,445488,11710,송파구,11710570,오금동,77913,127.1310074713922,37.51154419092585
A,골목상권,3110862,난곡초등학교(난곡동벽화마을),192771,441384,11620,관악구,11620775,난곡동,58047,126.91906462883964,37.474609366885424
A,골목상권,3110913,방현초등학교(방배119안전센터),198951,441910,11650,서초구,11650620,방배3동,148771,126.9889289919028,37.47937673327587
A,골목상권,3110930,서초동성당,201869,443675,11650,서초구,11650510,서초1동,98532,127.02192353009563,37.49527830368864
A,골목상권,3110931,삼성전자서울R&D(서울우면초등학교),201846,440746,11650,서초구,11650651,양재1동,44205,127.02165635804953,37.46888801543129
A,골목상권,3110932,서울시인재개발원,202047,442729,11650,서초구,11650510,서초1동,40038,127.02393383484208,37.48675447811699
A,골목상권,3110933,한국상담대학원대학교,202095,443011,11650,서초구,11650510,서초1동,24916,127.02447734235751,37.489295195406925
A,골목상권,3110934,우면주공아파트,202315,441057,11650,서초구,11650651,양재1동,80617,127.02695896879024,37.47168911301728
A,골목상권,3110935,한전아트센터,202358,442988,11650,서초구,11650520,서초2동,32304,127.02745107891818,37.48908734998657
A,골목상권,3110992,도곡초등학교,205007,444509,11680,강남구,11680630,대치4동,138866,127.05741412159423,37.5027811728982
A,골목상권,3110994,개포고등학교,205433,442662,11680,강남구,11680670,개포2동,61589,127.06221840717213,37.48613734133109
A,골목상권,3110995,봉은사역 4번,205554,446410,11680,강남구,11680580,삼성1동,122757,127.06361448717956,37.51990602742872
A,골목상권,3110996,대치2동주민센터,205656,444713,11680,강남구,11680610,대치2동,112841,127.06475539684934,37.50461550727929
A,골목상권,3110835,상도역 1번,195387,444723,11590,동작구,11590530,상도1동,39906,126.94861739625576,37.5047106894801
A,골목상권,3110836,상도역 5번,195705,444812,11590,동작구,11590530,상도1동,239852,126.95221331422655,37.5055141330552
A,골목상권,3110915,서래초등학교,199372,443950,11650,서초구,11650590,방배본동,76657,126.9936867997186,37.497757554785245
A,골목상권,3111007,석촌고분역 4번,208301,444502,11710,송파구,11710610,삼전동,163064,127.09466680717652,37.50269460317299
A,골목상권,3111008,석촌고분역 3번,208871,444507,11710,송파구,11710600,석촌동,104883,127.10111314558895,37.50273439432705
A,골목상권,3110878,미림여고,194051,440617,11620,관악구,11620745,삼성동,45308,126.93354133080058,37.467707888025615
A,골목상권,3110879,신림현대아파트,194114,441623,11620,관악구,11620745,삼성동,51568,126.9342453604013,37.47677237952723
A,골목상권,3110936,더케이호텔(양재리본타워2단지아파트),203096,440710,11650,서초구,11650652,양재2동,43233,127.03578643598884,37.46856040115153
A,골목상권,3111043,마천공원,212869,444598,11710,송파구,11710550,마천2동,67894,127.14632912568683,37.50350752950597
A,골목상권,3111044,남천초등학교,213170,444431,11710,송파구,11710550,마천2동,129883,127.14973026961212,37.50199864543138
A,골목상권,3110885,영락고등학교,194629,441770,11620,관악구,11620665,서림동,138911,126.94006653769593,37.47810002311137
A,골목상권,3110886,관악해태어린이공원,194687,441400,11620,관악구,11620665,서림동,78673,126.94072496052796,37.47476665540791
A,골목상권,3110887,서울산업정보학교(서울삼성초등학교),194840,441125,11620,관악구,11620735,대학동,56397,126.94245658439549,37.47228977614379
A,골목상권,3110948,헌인가구단지,207939,439987,11650,서초구,11650660,내곡동,198674,127.0905245873403,37.46201759198773
A,골목상권,3111009,송파책박물관,208954,444377,11710,송파구,11710600,석촌동,34040,127.10205024425706,37.50156230306094
A,골목상권,3111010,석촌역 7번,208985,445109,11710,송파구,11710600,석촌동,200178,127.10240970052864,37.508157299605806
A,골목상권,3111011,잠실나루역,209225,446847,11710,송파구,11710690,잠실4동,25839,127.10514577005496,37.5238142406616
A,골목상권,3111012,석촌역 6번,209339,444753,11710,송파구,11710600,석촌동,120754,127.10640898209296,37.50494626553581
A,골목상권,3111013,송파나루역 1번(송리단길),209567,445551,11710,송파구,11710580,송파1동,191523,127.1089978779694,37.51213389503968
A,골목상권,3111045,개미어린이공원,213176,443573,11710,송파구,11710532,거여2동,42008,127.14978284038132,37.49426801407749
A,골목상권,3111046,마천역(마천초등학교),213476,444071,11710,송파구,11710540,마천1동,209850,127.15318430401908,37.498750669076735
A,골목상권,3111047,마천1치안센터,213853,444135,11710,송파구,11710540,마천1동,131215,127.15744886074994,37.49932175612962
A,골목상권,3110826,장승배기역 4번,194212,444888,11590,동작구,11590540,상도2동,115676,126.93532733434624,37.50619063713739
A,골목상권,3110827,NH농협은행 상도동지점,194245,444648,11590,동작구,11590560,상도4동,68956,126.93570245577654,37.50402845198983
A,골목상권,3110828,노량진역 6번,194358,445728,11590,동작구,11590520,노량진2동,236972,126.9369720485473,37.513759922526845
A,골목상권,3110852,이수역 9번,198205,442660,11590,동작구,11590620,사당1동,44183,126.98049300085871,37.48613304397273
A,골목상권,3110853,KT구로지사,191353,442391,11620,관악구,11620725,조원동,80033,126.9030221915804,37.483670170518096
A,골목상권,3110854,조원동주민센터,191838,442556,11620,관악구,11620725,조원동,47109,126.90850394935126,37.485161264159
A,골목상권,3110855,신대방역 2번,192238,442777,11620,관악구,11620725,조원동,155155,126.91302424857872,37.4871559473218
A,골목상권,3110949,한남IC,201701,446824,11680,강남구,11680510,신사동,62126,127.02003076537645,37.523651020407264
A,골목상권,3110951,신사은행나무공원,202237,446807,11680,강남구,11680510,신사동,29000,127.02609418207724,37.52349674521262
A,골목상권,3110952,논현목련공원,202337,445761,11680,강남구,11680521,논현1동,21629,127.02722219067198,37.51407208845234
A,골목상권,3110953,학동근린공원,202401,446272,11680,강남구,11680521,논현1동,92947,127.02794771781404,37.51867601905763
A,골목상권,3110954,국기원,202530,444776,11680,강남구,11680640,역삼1동,39799,127.0294019107026,37.50519677100312
A,골목상권,3110955,논현초등학교,202603,445503,11680,강남구,11680521,논현1동,190913,127.0302300240628,37.51174682399462
A,골목상권,3110956,언주역 8번,202762,445017,11680,강남구,11680640,역삼1동,71587,127.0320266337707,37.50736752691555
A,골목상권,3111049,천호지구대(천호동자전거거리),210912,449349,11740,강동구,11740610,천호2동,110424,127.12426679808422,37.54633875844465
A,골목상권,3110863,난우초등학교,192760,441872,11620,관악구,11620765,미성동,109345,126.91893543585282,37.4790061667203
A,골목상권,3111021,방이역 4번,210857,445756,11710,송파구,11710561,방이1동,324278,127.12359165982234,37.51396675736844
A,골목상권,3111022,석촌중학교(방이육교),211018,444834,11710,송파구,11710620,가락본동,80535,127.12539899420791,37.50565768588564
A,골목상권,3111023,문정역 1번,210889,443165,11710,송파구,11710641,문정1동,61838,127.12391549810546,37.49062156660551
A,골목상권,3110904,이수역 5번,198658,442868,11650,서초구,11650610,방배2동,47127,126.98561457471664,37.48800792576166
A,골목상권,3110905,방배노인종합복지관(이수중학교),198767,442486,11650,서초구,11650610,방배2동,76869,126.98684771737564,37.484566262009984
A,골목상권,3110906,서문여고,198789,443409,11650,서초구,11650621,방배4동,37319,126.9870948628348,37.492882526893645
A,골목상권,3110907,방배초등학교,198700,443064,11650,서초구,11650621,방배4동,103888,126.9860891081882,37.48977394956721
A,골목상권,3110908,구반포역,198833,444737,11650,서초구,11650550,반포본동,28724,126.98759018418366,37.50484785204299
A,골목상권,3111033,문정동성당,211788,443156,11710,송파구,11710646,장지동,23375,127.13408073253962,37.49052950858157
A,골목상권,3111034,오동나무공원(송파레미니스1단지),211895,445248,11710,송파구,11710570,오금동,139482,127.13532425378185,37.50937698832509
A,골목상권,3110864,신림우방아파트,192874,443085,11620,관악구,11620685,신사동,106563,126.9202124434585,37.4899361930634
A,골목상권,3110865,남강고등학교(남강중학교),193005,441570,11620,관악구,11620775,난곡동,181632,126.92170822452304,37.47628704610943
A,골목상권,3110916,내방역 4번,199314,442867,11650,서초구,11650600,방배1동,103116,126.99303200858203,37.48799968118736
A,골목상권,3110939,양재역 8번(양재동우체국),203504,442512,11650,서초구,11650651,양재1동,218114,127.04040693351044,37.484795032342
A,골목상권,3110940,양재근린공원(양재2동주민센터),203594,441388,11650,서초구,11650652,양재2동,32454,127.04141914009756,37.474667434277336
A,골목상권,3111024,경찰병원역 4번(건너말공원),210919,443695,11710,송파구,11710620,가락본동,34910,127.12426253507772,37.49539650300802
A,골목상권,3110997,대청초등학교,207481,443569,11680,강남구,11680730,일원1동,236964,127.0853838092752,37.49429523955797
A,골목상권,3110998,은곡마을(은곡마을공원),208665,440810,11680,강남구,11680700,세곡동,116896,127.09874026313322,37.469426379317824
A,골목상권,3110999,윗방죽마을공원,209190,441356,11680,강남구,11680700,세곡동,239797,127.1046817529246,37.47434081662218
A,골목상권,3111000,대왕초등학교(세곡동사거리서남측),209464,440465,11680,강남구,11680700,세곡동,52892,127.10776795577534,37.46631014571657
A,골목상권,3111001,아래방죽마을공원(율현초등학교),209611,441303,11680,강남구,11680700,세곡동,159591,127.10944046465475,37.47385903500321
A,골목상권,3110837,숭실대입구역 1번,195884,443947,11590,동작구,11590530,상도1동,148274,126.9542426637376,37.49772132623412
A,골목상권,3110838,상도1동주민센터앞,195911,444210,11590,동작구,11590530,상도1동,13134,126.95454650974972,37.50009107436867
A,골목상권,3110839,숭실대입구역 4번,196190,443894,11590,동작구,11590530,상도1동,68786,126.95770335079492,37.49724513079766
A,골목상권,3110888,청룡동주민센터,195012,442181,11620,관악구,11620595,청룡동,38688,126.94439374992432,37.481805311188985
A,골목상권,3110917,서초소방서,199357,444216,11650,서초구,11650581,반포4동,48294,126.99351691609849,37.50015420052542
A,골목상권,3110918,방배역 3번,199432,442516,11650,서초구,11650600,방배1동,62846,126.99436654315232,37.48483725650964
A,골목상권,3110919,내방역 8번,199552,443466,11650,서초구,11650621,방배4동,88173,126.9957226723614,37.49339683488186
A,골목상권,3110874,원신초등학교(구세군관악영문교회),193872,440965,11620,관악구,11620745,삼성동,110847,126.93151499201318,37.47084219656318
A,골목상권,3110875,보라매동주민센터(당곡고등학교),194004,443276,11620,관악구,11620525,보라매동,62226,126.93298816991476,37.491665203676895
A,골목상권,3110876,서원동주민센터(신관중학교),194029,442218,11620,관악구,11620645,서원동,59122,126.93327953042792,37.482132786066416
A,골목상권,3111089,상일여고(상일초등학교),215142,449858,11740,강동구,11740520,상일동,126943,127.17214319112628,37.55086532880407
A,골목상권,3111090,강일동주민센터,215352,451742,11740,강동구,11740515,강일동,29486,127.17455890468014,37.56783643903369
A,골목상권,3111061,암사역 1번,211593,450267,11740,강동구,11740570,암사1동,175331,127.13198729971349,37.554601573123975
A,골목상권,3111062,둔촌동역 3번(성내3동주민센터),211636,447220,11740,강동구,11740660,성내3동,106811,127.1324259308107,37.527147864500826
A,골목상권,3110889,봉천역 6번,195155,442768,11620,관악구,11620605,은천동,42797,126.94600661287,37.48709495590769
A,골목상권,3110890,봉천역 1번(관악초등학교),195190,442296,11620,관악구,11620595,청룡동,53715,126.94640547872729,37.482842418146376
A,골목상권,3110891,구암초등학교,195414,443215,11620,관악구,11620565,성현동,40509,126.94893228223124,37.49112376561247
A,골목상권,3110957,언북중학교,202797,446468,11680,강남구,11680531,논현2동,94815,127.03242787417156,37.52044088323992
A,골목상권,3110958,역삼역 4번,202887,444846,11680,강남구,11680640,역삼1동,73119,127.03343972524344,37.50582644740698
A,골목상권,3110959,신구중학교,202859,447326,11680,강남구,11680545,압구정동,35960,127.03313247706488,37.52817123382529
A,골목상권,3110960,은광여고,203027,443113,11680,강남구,11680655,도곡1동,25543,127.03501611444796,37.49021169764245
A,골목상권,3111014,송파나루역 2번,209833,445902,11710,송파구,11710562,방이2동,72714,127.11201118090912,37.515293611696464
